,00_parameters/log_dir,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
195,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,120,1.0,21,1,720.3177817908993,441.0,21,21,14,0,8,4,0,1,20,16,1,0,19,20,47.5,149.09545290470123,False,0,0,21,21,441,289.0,0.10770975056689343,0.1643598615916955,10.243589401245117,10.243589401245117,13.797748565673828,3.888408362521876,0.5962208088220817,7.412534122921894
196,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,121,1.0,21,1,720.3177817908993,441.0,21,21,14,0,8,4,0,1,20,16,1,0,19,20,47.5,149.09545290470123,False,0,0,21,21,441,289.0,0.10770975056689343,0.1643598615916955,10.243589401245117,10.243589401245117,13.797748565673828,3.888408362521876,0.6006331253490604,7.432201177223571
197,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,121,1.0,21,1,720.3177817908993,441.0,21,21,13,0,8,4,0,1,20,16,1,0,19,20,47.5,149.09545290470123,False,0,0,21,21,441,289.0,0.10770975056689343,0.1643598615916955,10.243589401245117,10.243589401245117,13.797748565673828,3.888408362521876,0.6006331253490604,7.432201177223571
198,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,122,1.0,21,1,720.3177817908993,441.0,21,21,13,0,8,4,0,1,20,16,1,0,19,20,47.5,149.09545290470123,False,0,0,21,21,441,289.0,0.10770975056689343,0.1643598615916955,10.243589401245117,10.243589401245117,13.797748565673828,3.888408362521876,0.6049979011504896,7.457599704851872
199,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,122,1.0,21,1,720.3177817908993,441.0,21,21,12,0,8,4,0,1,20,16,1,0,19,20,47.5,149.09545290470123,False,0,0,21,21,441,289.0,0.10770975056689343,0.1643598615916955,10.243589401245117,10.243589401245117,13.797748565673828,3.888408362521876,0.6049979011504896,7.457599704851872
200,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,123,1.0,21,1,720.3177817908993,441.0,21,21,12,0,8,4,0,1,20,16,1,0,19,20,47.5,151.09545290470123,False,0,0,21,21,441,291.0,0.10770975056689343,0.16323024054982818,10.243589401245117,10.243589401245117,13.797748565673828,3.888408362521876,0.6073533347057598,7.4670214390729495
201,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,123,1.0,21,1,720.3177817908993,441.0,21,21,11,0,8,4,0,1,20,16,1,0,19,20,47.5,151.09545290470123,False,0,0,21,21,441,291.0,0.10770975056689343,0.16323024054982818,10.243589401245117,10.243589401245117,13.797748565673828,3.888408362521876,0.6073533347057598,7.4670214390729495
202,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,124,1.0,21,1,720.3177817908993,441.0,21,21,11,0,8,4,0,1,20,16,1,0,19,20,48.5,150.2670258283615,False,0,0,21,21,441,291.0,0.10997732426303855,0.16666666666666666,10.243589401245117,10.243589401245117,13.797748565673828,3.9291257907979795,0.6096896957152873,7.476366883111061
203,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,124,1.0,21,1,720.3177817908993,441.0,21,21,10,0,8,4,0,1,20,16,1,0,19,20,48.5,150.2670258283615,False,0,0,21,21,441,291.0,0.10997732426303855,0.16666666666666666,10.243589401245117,10.243589401245117,13.797748565673828,3.9291257907979795,0.6096896957152873,7.476366883111061
204,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,125,1.0,21,1,720.3177817908993,441.0,21,21,10,0,7,4,0,1,20,16,1,0,19,20,49.5,149.4385987520218,False,0,0,21,21,441,291.0,0.11224489795918367,0.17010309278350516,10.243589401245117,10.243589401245117,13.797748565673828,3.9694255713009206,0.6120072905703291,7.485637262531227
205,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,125,1.0,21,1,720.3177817908993,441.0,21,21,9,0,7,4,0,1,20,16,1,0,19,20,49.5,149.4385987520218,False,0,0,21,21,441,291.0,0.11224489795918367,0.17010309278350516,10.243589401245117,10.243589401245117,13.797748565673828,3.9694255713009206,0.6120072905703291,7.485637262531227
206,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,126,1.0,21,1,720.3177817908993,441.0,21,21,9,0,7,4,0,1,20,16,1,0,19,20,49.5,149.4385987520218,False,0,0,21,21,441,291.0,0.11224489795918367,0.17010309278350516,10.243589401245117,10.243589401245117,13.797748565673828,3.9694255713009206,0.6143064183378956,7.494833773601494
207,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,126,1.0,21,1,720.3177817908993,441.0,21,21,8,0,7,4,0,1,20,16,1,0,19,20,49.5,149.4385987520218,False,0,0,21,21,441,291.0,0.11224489795918367,0.17010309278350516,10.243589401245117,10.243589401245117,13.797748565673828,3.9694255713009206,0.6143064183378956,7.494833773601494
208,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,127,1.0,21,1,720.3177817908993,441.0,21,21,8,0,7,4,0,1,20,16,1,0,19,20,49.5,179.4385987520218,False,0,0,21,21,441,357.5,0.11224489795918367,0.13846153846153847,10.243589401245117,10.243589401245117,13.797748565673828,3.9694255713009206,0.6165873709923451,7.503957584219292
209,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,127,1.0,21,1,720.3177817908993,441.0,21,21,7,0,7,4,0,1,20,16,1,0,19,20,49.5,179.4385987520218,False,0,0,21,21,441,357.5,0.11224489795918367,0.13846153846153847,10.243589401245117,10.243589401245117,13.797748565673828,3.9694255713009206,0.6165873709923451,7.503957584219292
210,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,128,1.0,21,1,720.3177817908993,441.0,21,21,7,0,7,4,0,1,20,16,1,0,19,20,49.5,183.4385987520218,False,0,0,21,21,441,361.5,0.11224489795918367,0.13692946058091288,10.243589401245117,10.243589401245117,13.797748565673828,3.9694255713009206,0.6188504336379117,7.513009834801558
211,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,128,1.0,21,1,720.3177817908993,441.0,21,21,6,0,7,4,0,1,20,16,1,0,19,20,49.5,183.4385987520218,False,0,0,21,21,441,361.5,0.11224489795918367,0.13692946058091288,10.243589401245117,10.243589401245117,13.797748565673828,3.9694255713009206,0.6188504336379117,7.513009834801558
212,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,129,1.0,21,1,720.3177817908993,441.0,21,21,6,0,7,4,0,0,20,16,0,0,19,20,50.0,184.02438521385193,False,0,0,21,21,441,362.0,0.11337868480725624,0.13812154696132597,10.0,10.0,14.14223575592041,3.989422804014327,0.6230587653974559,7.537635311646531
213,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,129,1.0,21,1,720.3177817908993,441.0,21,21,5,0,7,4,0,0,20,16,0,0,19,20,50.0,184.02438521385193,False,0,0,21,21,441,362.0,0.11337868480725624,0.13812154696132597,10.0,10.0,14.14223575592041,3.989422804014327,0.6230587653974559,7.537635311646531
214,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,130,1.0,21,1,720.3177817908993,441.0,21,21,5,0,7,4,0,0,20,16,0,0,19,20,50.5,201.4385987520218,False,0,0,21,21,441,376.0,0.1145124716553288,0.13430851063829788,10.0,10.0,14.14223575592041,4.009320298040732,0.6252868769184958,7.546547757730691
215,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,130,1.0,21,1,720.3177817908993,441.0,21,21,4,0,7,4,0,0,20,16,0,0,19,20,50.5,201.4385987520218,False,0,0,21,21,441,376.0,0.1145124716553288,0.13430851063829788,10.0,10.0,14.14223575592041,4.009320298040732,0.6252868769184958,7.546547757730691
216,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,131,1.0,21,1,720.3177817908993,441.0,21,21,4,0,7,4,0,0,20,16,0,0,19,20,50.5,201.4385987520218,False,0,0,21,21,441,376.0,0.1145124716553288,0.13430851063829788,10.0,10.0,14.14223575592041,4.009320298040732,0.6274979146202954,7.55539190853789
217,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,131,1.0,21,1,720.3177817908993,441.0,21,21,3,0,7,4,0,0,20,16,0,0,19,20,50.5,201.4385987520218,False,0,0,21,21,441,376.0,0.1145124716553288,0.13430851063829788,10.0,10.0,14.14223575592041,4.009320298040732,0.6274979146202954,7.55539190853789
218,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,132,1.0,21,1,720.3177817908993,441.0,21,21,3,0,7,4,0,0,20,16,0,0,19,20,51.0,228.85281229019165,False,0,0,21,21,441,400.0,0.11564625850340136,0.1275,10.0,10.0,14.14223575592041,4.029119531035698,0.6296921381844964,7.5641688027946925
219,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,132,1.0,21,1,720.3177817908993,441.0,21,21,2,0,7,4,0,0,20,16,0,0,19,20,51.0,228.85281229019165,False,0,0,21,21,441,400.0,0.11564625850340136,0.1275,10.0,10.0,14.14223575592041,4.029119531035698,0.6296921381844964,7.5641688027946925
220,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,133,1.0,21,1,720.3177817908993,441.0,21,21,2,0,7,11,0,0,20,20,0,0,0,20,262.0,135.94112491607666,False,0,0,21,21,441,400.0,0.5941043083900227,0.655,10.0,10.0,14.14223575592041,9.13220620552083,0.6318698014130432,7.57287945570888
221,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,133,1.0,21,1,720.3177817908993,441.0,21,21,1,0,7,11,0,0,20,20,0,0,0,20,262.0,135.94112491607666,False,0,0,21,21,441,400.0,0.5941043083900227,0.655,10.0,10.0,14.14223575592041,9.13220620552083,0.6318698014130432,7.57287945570888
222,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_02_08_GMADDA_k1.0_ls21_pad1,134,1.0,21,1,720.3177817908993,441.0,21,21,1,0,10,10,0,0,20,20,0,0,0,20,400.0,80.0,False,0,0,21,21,441,400.0,0.9070294784580499,1.0,10.0,10.0,14.14223575592041,11.283791670955125,0.6340311524043594,7.581524859674145
